block,start_date,end_date,market_ret,market_vol,market_drawdown,market_abs,market_sq,dispersion,tail_count_8pct,downside_market,BTC_ret,BTC_vol,BTC_downside,ETH_ret,ETH_vol,ETH_downside,SOL_ret,SOL_vol,SOL_downside,BNB_ret,BNB_vol,BNB_downside,AVAX_ret,AVAX_vol,AVAX_downside,next_market_ret,next_block_end_date,next_stress
181,2025-09-07 00:00:00+00:00,2025-09-16 00:00:00+00:00,0.1241222702452558,0.045447512329729316,0.016205769183795127,0.017730174251856665,0.0007301943311232182,0.016505473975954584,1.0,0.0029296964761147226,0.059377915607581544,0.025871481235809953,0.0011224395279858968,0.05112239278984143,0.06446250302151044,0.004578237926828166,0.17928203933573705,0.07125960266794601,0.003386171761300005,0.10843743857602628,0.04477518334991662,0.001734900203606049,0.22230350913743147,0.12505665474204056,0.003826732960853496,-0.07169739301775002,2025-09-26 00:00:00+00:00,1.0
182,2025-09-17 00:00:00+00:00,2025-09-26 00:00:00+00:00,-0.07169739301775002,0.09916531271678475,-0.09691063351253537,0.028297971745351064,0.0016181758165417612,0.022413471325533722,3.0,0.017602192132196475,-0.06234518286719393,0.04506175405931573,0.00865053104799749,-0.10920838081075968,0.09830686515203722,0.017225886735096195,-0.14362621850291424,0.13863354735660585,0.025404326906125353,-0.0017162033158648615,0.11813850111431627,0.013682912242437251,-0.048725798933833775,0.17955083950685904,0.023047303729326084,0.14587970590194832,2025-10-06 00:00:00+00:00,0.0
183,2025-09-27 00:00:00+00:00,2025-10-06 00:00:00+00:00,0.14587970590194832,0.06169763273251519,-0.0032112222821305547,0.02211382414769875,0.0008238054624235256,0.013525119768926808,1.0,0.004107247480970546,0.13524898935159668,0.037340484669370504,0.00023730446040293174,0.15811188637325846,0.06307757081938266,0.002588599744448494,0.12724043039487198,0.0894523583582181,0.00574323811138111,0.2624379828783243,0.10778577459114262,0.005391597845509644,0.049675035742898555,0.06832650937294171,0.00657549724311055,-0.19867809588116014,2025-10-16 00:00:00+00:00,1.0
184,2025-10-07 00:00:00+00:00,2025-10-16 00:00:00+00:00,-0.19867809588116014,0.1909419724067191,-0.20087374604847397,0.05214886641237269,0.0054055761470344086,0.029604137215054803,8.0,0.0360634321777792,-0.1365659872635372,0.08978461129862648,0.019783358129560114,-0.18366833530369098,0.17916740876268122,0.03258405308932737,-0.22658491766005007,0.22047061088588726,0.04302217931522891,-0.0867803523207844,0.22030736208139304,0.029963181190713506,-0.3642092952837953,0.3280571698571463,0.054964389164066096,0.03575456345286221,2025-10-26 00:00:00+00:00,0.0
185,2025-10-17 00:00:00+00:00,2025-10-26 00:00:00+00:00,0.03575456345286221,0.06990095255443056,-0.044112188426621235,0.021091763024764464,0.0006857018400309174,0.012308227271415825,0.0,0.008663959839770837,0.0574837540458899,0.04727178046954149,0.004361310933258799,0.0650222267010816,0.0693750592029894,0.006176780669344595,0.07819071025812252,0.08250225721142698,0.0067631097611921655,-0.010878250093694253,0.10039673206331307,0.013103218234329894,-0.012080596835999047,0.09467051110116691,0.012915379600728727,-0.1711524737519563,2025-11-05 00:00:00+00:00,1.0
186,2025-10-27 00:00:00+00:00,2025-11-05 00:00:00+00:00,-0.1711524737519563,0.11180084919553167,-0.19885319004730828,0.030194064937875343,0.0018253978162905346,0.01367203190988294,6.0,0.024072195663268302,-0.09570885642158888,0.06720563661138189,0.014132925813152753,-0.18479635359496083,0.12421703104117349,0.026147697423437855,-0.19902974187647482,0.1439792635265245,0.027567253900636145,-0.1630428948834437,0.10244748537453029,0.021345099566695946,-0.21403215595774416,0.1516270884090563,0.031168001612418818,-0.0830394978622736,2025-11-15 00:00:00+00:00,1.0
187,2025-11-06 00:00:00+00:00,2025-11-15 00:00:00+00:00,-0.0830394978622736,0.0972696376411559,-0.09706968962088491,0.028144180358495186,0.0012329509594151502,0.013538014395899078,1.0,0.018150512164034894,-0.08260696318243888,0.07296343594474801,0.014867476264326562,-0.0803653373856974,0.10574014187199378,0.018343208243087085,-0.14789256091985448,0.12345926081694597,0.02541754846546267,-0.03032769046616335,0.06569401429349687,0.009465559008386215,-0.07516845270801675,0.14653717014213463,0.022658768838911936,-0.06761004587463937,2025-11-25 00:00:00+00:00,0.0
188,2025-11-16 00:00:00+00:00,2025-11-25 00:00:00+00:00,-0.06761004587463937,0.0833970869866421,-0.11854990881382632,0.024415244454019637,0.0008974171146186774,0.011351049352668334,0.0,0.015521584695014105,-0.08854480015303579,0.06732005758874081,0.013919141243860267,-0.07084581690835035,0.10093636763571197,0.016568222968539725,-0.011649754992702044,0.11972798905243008,0.01614687270464694,-0.07784625839997017,0.07710872108601331,0.014601495754818394,-0.09059941328995502,0.08463850532049748,0.0163721908032052,-0.016302624686800327,2025-12-05 00:00:00+00:00,0.0
189,2025-11-26 00:00:00+00:00,2025-12-05 00:00:00+00:00,-0.016302624686800327,0.12168610913370562,-0.06238861063212464,0.03279493040963045,0.0016746560796981722,0.013058640262023608,3.0,0.016851502834526234,0.018217349984698927,0.0909840981281133,0.010172922564919595,0.013388939713898651,0.12336621211892632,0.013776832296641927,-0.04936725988924118,0.13446302459611426,0.020340623055753772,0.018518790328050594,0.10693467949882424,0.012430319714799243,-0.08255535478677467,0.17289839491063483,0.02753681654051663,-0.039367599744293824,2025-12-15 00:00:00+00:00,0.0
190,2025-12-06 00:00:00+00:00,2025-12-15 00:00:00+00:00,-0.039367599744293824,0.062175034046286555,-0.039367599744293824,0.017856471590827185,0.0005727644746239069,0.011501148025954873,0.0,0.01083600005313194,-0.03355616888599089,0.04671479360417002,0.007622292989501034,-0.023039303617695572,0.0925797601986631,0.01239918533706037,-0.042743969133242965,0.05670598216523807,0.009178202882376762,-0.028967365773649445,0.03691406498005038,0.006122651942342028,-0.07186921925272571,0.11153120517705833,0.018857667114379507,-0.027650461856743802,2025-12-25 00:00:00+00:00,0.0
191,2025-12-16 00:00:00+00:00,2025-12-25 00:00:00+00:00,-0.027650461856743802,0.06676374919004995,-0.046542645950523154,0.01597731456591778,0.0005294166034231103,0.007807480750186074,0.0,0.009278169169454316,0.008269941750012721,0.04248223077847057,0.004547187610897651,-0.023087236620969676,0.07203442679695389,0.00832809802896648,-0.06389346879096325,0.08099023659582638,0.012899967313857008,-0.03555331726897937,0.06030648816302161,0.00928502950578256,-0.024455839490462483,0.09315853561595973,0.011330563387767879,0.09933132844270554,2026-01-04 00:00:00+00:00,0.0
192,2025-12-26 00:00:00+00:00,2026-01-04 00:00:00+00:00,0.09933132844270554,0.03751855157748266,0.010925457096587099,0.013516630448224633,0.0004077260882699852,0.009773650128683899,1.0,0.0019658142654418675,0.04888326497555373,0.025698186414891203,0.0017676521283695123,0.08184372395997519,0.036989476459400844,0.0005108173866695154,0.11526848108428012,0.04613987755243404,0.0018897140977143679,0.07855266185855747,0.028567849344528256,0.0010992569507792815,0.1715318550196676,0.10017735084413615,0.004561630763676661,0.05788275143305377,2026-01-14 00:00:00+00:00,0.0
193,2026-01-05 00:00:00+00:00,2026-01-14 00:00:00+00:00,0.05788275143305377,0.06847597888524648,-0.009836227543211895,0.017255009824401285,0.0006003969097839473,0.009107399751296725,1.0,0.005690938311600257,0.05737611082102112,0.056961182446061145,0.0036399437594392126,0.06240463149608466,0.09018815650372174,0.007476335251448774,0.09060889289551732,0.07044415658974129,0.005570406106971859,0.05783617745217562,0.048521019357913656,0.0032031589977878916,0.01992747544051099,0.09686154273736916,0.008564847442353552,-0.11760938488507822,2026-01-24 00:00:00+00:00,1.0
194,2026-01-15 00:00:00+00:00,2026-01-24 00:00:00+00:00,-0.11760938488507822,0.062092040567367994,-0.12181921537151541,0.0180209284072734,0.0006642075947346773,0.010289214135831223,1.0,0.015128795664191265,-0.08105734553236577,0.04693043712644174,0.009622206667223665,-0.12344683612816354,0.08015016733382942,0.014742969057539667,-0.13657338840565691,0.08051619758614857,0.018911345667473788,-0.06596318062827478,0.04839240000955842,0.009308369268140559,-0.17931273948044768,0.08533328376189922,0.023059087660578646,-0.19891903674703748,2026-02-03 00:00:00+00:00,1.0
195,2026-01-25 00:00:00+00:00,2026-02-03 00:00:00+00:00,-0.19891903674703748,0.12006800672364103,-0.19891903674703748,0.03727697396101557,0.002088316022275222,0.013316359493417074,4.0,0.029236456658833215,-0.15574151271029846,0.09287684383899268,0.02160904444142151,-0.2554213146287353,0.1492891575666747,0.03843908780005982,-0.2427365332785998,0.1541599217515934,0.036644098405982636,-0.15534411140671966,0.10559148678957758,0.022342400099560945,-0.1839112071295662,0.12205967299121968,0.027147652547141153,-0.13399528521011095,2026-02-13 00:00:00+00:00,1.0
196,2026-02-04 00:00:00+00:00,2026-02-13 00:00:00+00:00,-0.13399528521011095,0.1978462181081474,-0.19325923005490342,0.044645394783677815,0.004261319995728447,0.013069236751726934,9.0,0.028448651528681913,-0.11022357599539612,0.1988687755923559,0.02638949566203479,-0.10583625563068177,0.21885815736140304,0.028211506540474662,-0.16147225093572892,0.22211537017193772,0.03335013392899446,-0.19398995173975997,0.16903638377844357,0.02934059501923203,-0.09865406354953143,0.1979865867819084,0.024951526492673626,-0.07361692599582237,2026-02-23 00:00:00+00:00,1.0
197,2026-02-14 00:00:00+00:00,2026-02-23 00:00:00+00:00,-0.07361692599582237,0.07378805723293998,-0.07361692599582237,0.020634667875746606,0.0006928619949479277,0.009047603927190593,0.0,0.013988635311554285,-0.06260316835699464,0.05494437820878588,0.010093727500398053,-0.09740556057587435,0.08052572368690177,0.01453368733635898,-0.08078793307161491,0.09516583099396542,0.016865008240391076,-0.038551012472231805,0.06566315113094642,0.011285455135611322,-0.08978871524047871,0.09402607059049067,0.017165298345011994,0.10400277343675501,2026-03-05 00:00:00+00:00,0.0
198,2026-02-24 00:00:00+00:00,2026-03-05 00:00:00+00:00,0.10400277343675501,0.11999880199581016,-0.005573431208146795,0.03007484033885065,0.0017160494156716478,0.011329548671313906,3.0,0.009717991548638602,0.09038975653762416,0.10256442667062814,0.00908572840095232,0.10478258135149043,0.14514573472724662,0.012723513552759247,0.12882989238281128,0.1340644413751517,0.010522242517373747,0.0813703436180544,0.09291353697600808,0.006865242083285761,0.11113814034075409,0.14766130643802272,0.009393231188821937,0.04081407874452392,2026-03-15 00:00:00+00:00,0.0
199,2026-03-06 00:00:00+00:00,2026-03-15 00:00:00+00:00,0.04081407874452392,0.06958596975171785,-0.06741122237156028,0.01806251373253195,0.0005334378371465883,0.005144362734418475,0.0,0.006905722265088628,0.024821492195659323,0.06677580188008618,0.007192125324022136,0.047993427813273426,0.072231926397725,0.006773728688119185,0.036039497815486765,0.08403973727001587,0.008604456409649597,0.03812515398919469,0.05908332887929397,0.005695958583505067,0.05658538920001144,0.07404378275867901,0.006262342320147152,-0.02308574077564074,2026-03-25 00:00:00+00:00,0.0
200,2026-03-16 00:00:00+00:00,2026-03-25 00:00:00+00:00,-0.02308574077564074,0.08583389410608966,-0.07333363416927241,0.023022291908315652,0.0008392108327878316,0.007912293684117225,0.0,0.012494559855827134,-0.023016130380857813,0.07426036991903406,0.01117315225395501,-0.01056880849086761,0.11373477862966738,0.013986901866194935,-0.011029835145682676,0.09597349481091937,0.012730420674770482,-0.03990213176417856,0.04714647957449572,0.008754977906646122,-0.032865811484180885,0.1086120502165603,0.015827346577569124,-0.07845645051429706,2026-04-04 00:00:00+00:00,1.0
